Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Perú,PER,Índice de desempeño logístico: eficiencia del despacho aduanero (1= baja a 5= alta),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68182,,,2.504311,,2.682346,,2.46875,,2.755978,,2.529412
Perú,PER,"Plazo de entrega para las importaciones, caso de la mediana (días)",LP.IMP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,3.8,,2,,2,,1,,
Perú,PER,"Plazo de entrega para las exportaciones, caso de la mediana (días)",LP.EXP.DURS.MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,2.03,,1,,3,,2,,
Perú,PER,Personas que usan Internet (% de la población),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.008504578,0.033412305,0.24623258,0.403429701,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.9,45.46174069,48.72763146,
Perú,PER,Servidores de Internet seguros (por cada millón de personas),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24728084,14.54973656,24.23823151,28.52869535,36.48297178,45.00158733,70.59266587,213.6762433,252.8876874
Perú,PER,Servidores de Internet seguros,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,433,731,872,1130,1412,2243,6873,8232
Perú,PER,Suscripciones a banda ancha fija (por cada 100 personas),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000293412,0.004159772,,0.140597509,0.348611305,0.834555718,1.27713424,1.734883619,2.015422764,2.533215232,2.853862042,3.174624628,4.07179922,4.78393059,5.276539244,5.70508767,6.3724383,6.674553868,7.182285608,
Perú,PER,Suscripciones a banda ancha fija,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1078,,37401,93908,227610,352622,484899,570218,725563,827663,932503,1211767,1442784,1612812,1767057,1999459,2120762,2310217,
Perú,PER,Suscripciones a telefonía fija (por cada 100 personas),IT.MLT.MAIN.P2,,,,,,0.715043771,,,,,1.049391169,,,,,1.569276636,1.624051201,1.664246463,1.6966745,1.695741143,1.744414463,1.80778482,1.818840727,1.937896531,2.01198623,2.112151084,2.227002229,2.220352235,2.340518687,2.483398856,2.586305242,2.422972215,2.699166506,2.902926075,3.2701569,4.614343668,5.871865533,6.629448119,6.171065679,6.603733245,6.625988877,5.982004818,6.227566322,6.82746636,8.04305869,8.701884543,9.156483462,10.05314653,10.73748393,12.23594691,10.75754777,10.9221949,11.32491744,10.48852904,9.790854423,9.27917114,9.67608604,9.581811062,
Perú,PER,Suscripciones a telefonía fija,IT.MLT.MAIN,,,,,,83000,,,,,140000,,,,,239000,254000,267300,279800,287000,302815,321651,331497,361620,384281,412819,445317,454100,489400,530674,564504,539914,613711,673021,772390,1109231,1435147,1645920,1555093,1688000,1717117,1570956,1656624,1839165,2193599,2402626,2559232,2844309,3075428,3548609,3159884,3250444,3415478,3205894,3032556,2911495,3074464,3082036,
Perú,PER,Suscripciones a telefonía celular móvil (por cada 100 personas),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007559563,0.025579892,0.094779201,0.156571959,0.221005179,0.305935082,0.822271558,1.698985387,2.947021534,3.9642508,4.91554292,6.828602156,8.672239768,10.87820737,15.0057892,20.22192354,32.62976126,54.4919146,73.15078776,85.16923276,99.11996965,109.0773757,97.44391436,97.47292359,102.9273194,109.1123083,116.2376413,120.9849191,
Perú,PER,Suscripciones a telefonía celular móvil,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,5700,21550,36300,52200,73543,200972,421814,742642,1013314,1273857,1793284,2306943,2930343,4092558,5583356,9120000,15417247,20951834,24700361,29115149,32461415,29388077,29793297,31880043,34235810,36933161,38915386,
Perú,PER,Tráfico marítimo de contenedores (TEU: unidades equivalentes a 20 pies),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460631,537554,631760,627011,695577,991681,1087263,1177925,1235326,1232849,1209267,1793418,2001700,2037609,2209617,2146665,2320000,2368989,
Perú,PER,Índice de conectividad de carga marítima (valor máximo en 2004= 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.79,14.95,16.33,16.9,17.38,16.96,21.79,21.18,32.8,32.84,33.6,36.95,34.72,41.37,43.77
Perú,PER,Líneas férreas (total rutas-kilómetros),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,1888,1888,1888,1888,1720,1672.5,1672.5,1672.5,1672.5,1611.1,1611.1,1611.1,,1609.9,1609,1691.02,1691,,,,,,,,2177,2177,,2020,2020,2020,1929,1929,1929,2020,,,,
Perú,PER,"Ferrocarriles, pasajeros transportados (millones de pasajeros-kilómetros)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,542.6,456.6,424.6,434,467.6,457,477.499,576.43,585.714,658.941,469.273,319.772,,,234,216,172.478,159,,127,,,,,,119,119,,55,78,76,76,76,76,76,,,,
Perú,PER,"Ferrocarriles, mercaderías transportadas (millones de toneladas-kilómetros)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,615.5,559.3,518.6,525.6,624,613,628.217,721.875,605.919,507.108,498.128,439.939,,844,888,864,878.3,839.3,889.7,676.5,876.9,1147.356,1108.48,1115.644,1159.117,1101.449,1164.402,1267.228,627,,900,900,900,900,900,,,,
Perú,PER,"Transporte aéreo, pasajeros transportados",IS.AIR.PSGR,,,,,,,,,,,390500,263700,525300,590000,1116900,1335200,1439200,1425000,1449000,1686100,1980100,1777100,1739700,1698200,1616800,1563900,2152900,3009000,2737100,1854300,1816200,1490600,1217600,1362400,1894900,2508300,2327500,2724500,2774500,1900000,1595268,2248991,2085823,2226329,3225128,4332223,4217880,5273188,6184410,5843195,7106025.293,8609620.354,10074855.61,12255937.76,12284677,13877662,15081755,15728393,
Perú,PER,"Transporte aéreo, carga (millones de toneladas-kilómetros)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,22.39999962,17.29999924,15.89999962,12.30000019,34.40000153,22.29999924,25.10000038,34.79999924,37.70000076,35.70000076,40.09999847,47.59999847,83.30000305,75.69999695,61,47.40000153,80.09999847,78.69999695,52.09999847,30.20000076,25.60000038,25,40.5,40.09999847,22.39999962,34.59999847,14.10000038,9.5,8.699999809,6,53.662,117.132,100.417,116,221.044,138.691,112.233,161.576,230.125,256.939,83.58040261,107.179094,122.151244,334.8804857,295.3122654,329.5688173,276.1751,315.88617,
Perú,PER,"Transporte áreo, partidas de vuelos en todo el mundo de compañías registradas en el país",IS.AIR.DPRT,,,,,,,,,,,16500,11800,15300,15300,28900,29300,30900,31200,30300,29900,32100,31700,32200,32400,29900,28800,32100,35600,33600,26000,22100,21500,21200,25000,30600,37300,35200,43200,44800,37300,29387,44487,37482,36947,46917,60819,56072,61958,67840,65885,84408.11532,100131,106167,115817.3964,117800,129786,129880,130378,
Perú,PER,"Calidad de infraestructura portuaria, WEF (1= muy precaria a 7= buen desarrollo y eficiencia conforme a estándares internacionales)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.356326894,2.342214768,2.661161113,3.300291614,3.5,3.5,3.7,3.7,3.646103884,3.6,3.7,
Perú,PER,"Gastos generales del régimen aduanero, WEF (1= muy ineficiente a 7= muy eficiente)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.485714286,3.2871226,3.810024947,4.474425629,4.4,4.1,4.1,4,3.814398948,3.8,4,
Perú,PER,Evaluación de los datos fuente de la capacidad estadística (escala 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,60,60,60,60,60,60,60,60,80,100,80,80,80,80
Perú,PER,Evaluación de la periodicidad y puntualidad de la capacidad estadística (escala 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,93.33333,90,86.66667,90,93.33333,93.33333,93.33333,100,96.66666667,96.66666667,100,100,100,100
Perú,PER,Nivel general de la capacidad estadística (escala 0 - 100),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33333333,84.44444444,80,78.88888889,80,81.11111111,81.11111111,81.11111111,83.33333333,88.88888889,98.88888889,93.33333333,93.33333333,90,90
Perú,PER,Evaluación de la metodología de la capacidad estadística (escala 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,90,90,90,90,90,90,90,90,100,100,100,90,90
Perú,PER,"Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de comercio de la CPIA (1=bajo a 6=alto),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Promedio grupal de políticas estructurales de la CPIA (1=bajo a 6=alto),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Promedio grupal de políticas de inclusión/equidad social de la CPIA (1=bajo a 6=alto),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de eficiencia en la movilización de recursos de la CPIA (1=bajo a 6=alto),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de protección social de la CPIA (1=bajo a 6=alto),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de derechos de propiedad y gobierno basado en normas de la CPIA (1=bajo a 6=alto),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de equidad en el uso de los recursos públicos de la CPIA (1=bajo a 6=alto),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de calidad de la administración pública de la CPIA (1=bajo a 6=alto),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de gestión macroeconómica de la CPIA (1=bajo a 6=alto),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Índice de asignación de recursos de la AIF (1 =bajo a 6 = alto),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER, Calificación de formación de recursos humanos de las Evaluaciones de las políticas e instituciones nacionales: CPIA (1=bajo a 6=alto),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación de la política fiscal de la CPIA (1=bajo a 6=alto),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Calificación del sector financiero de la CPIA (1=bajo a 6=alto),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Transferencias netas de la deuda externa, a largo plazo (transferencias netas [TRN], US$ a precios actuales)",DT.NTR.DLXF.CD,,,,,,,,,,,-96536000,-82728000,-50350000,126849000,855750000,911506000,678651000,191418000,-297920000,-137933000,-385271000,-401645000,729831000,859359000,478444000,-109433000,72428000,169764000,38919000,49432000,30896000,-468382000,-117778000,54498000,216649000,-135791000,-2021226000,146655000,188564000,-646883000,-112252000,-123580000,-181706000,-169977000,-6122000,-2189474000,-1377703000,-1709709000,-442026000,574247000,-1184459000,-530902000,438778000,-1607656000,2591204000,5026627000,1371802000,-6090288000,
Perú,PER,"Transferencias netas de la deuda externa, total (TRN, US$ a precios actuales)",DT.NTR.DECT.CD,,,,,,,,,,,440523584.3,-72378197.5,5484632.3,142767692,1069345998,1060506175,1139947036,1003833926,-205660003.8,-531016454.2,-192210502.2,-1455604720,1349441446,-107550973.3,151773840.4,-593002708.4,84767963.7,149750333.2,332210336.4,-258958931.9,-121644502.5,-369387667.4,-131470597.3,-502147253.3,701549781.2,2416804692,-1254965753,103722238.1,-613558374.7,-2785311528,-1156899188,-1404639721,-873192222.3,-418410593.1,121708387.4,-1892319590,-1783991822,410838942.1,-550946551.5,-112913831.8,348187106.4,-699064245.5,2926596322,-4181622971,3032692273,5029841222,1901061302,-5375709709,
Perú,PER,"PGP, bilateral en condiciones concesionarias (TRN, US$ a precios actuales)",DT.NTR.BLTC.CD,,,,,,,,,,,429000,-835000,2031000,51404000,72228000,115498000,61617000,370029000,185008000,95674000,156526000,60182000,541000,99549000,109556000,122233000,60438000,64536000,2905000,71311000,99105000,369653000,86516000,76449000,-152684000,-109088000,-21040000,48367000,-185272000,-129982000,348279000,-100356000,-125674000,-137784000,-235551000,-1261851000,-198742000,-507454000,-170097000,-163847000,-900692000,-13487000,-178531000,-166407000,-153557000,-77659000,-147702000,-460548000,
Perú,PER,"PGP, bilateral (TRN, US$ a precios actuales)",DT.NTR.BLAT.CD,,,,,,,,,,,18706000,24557000,32168000,27607000,186931000,293741000,159752000,499366000,237447000,20860000,79611000,-163668000,-147384000,189333000,171929000,-42516000,12874000,89711000,35814000,45817000,67120000,306098000,-23238000,-139769000,-278953000,-264473000,-499713000,-802263000,-732555000,-723604000,-228474000,-561005000,-705010000,-781933000,-880380000,-2630932000,-591903000,-2740439000,-303517000,-1119342000,-957064000,-57437000,-254113000,-246543000,-203239000,-123921000,-158211000,-470436000,
Perú,PER,"Flujos oficiales netos de organismos de Naciones Unidas, OMS (US$ a precios actuales)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010000,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, PMA (US$ a precios actuales)",DT.NFL.WFPG.CD,,,,,,,,,,550000,880000,720000,860000,1580000,1220000,1880000,1320000,2960000,3600000,3190000,2610000,4070000,6920000,3250000,9900000,5160000,3190000,2990000,2910000,10500000,10660000,18300000,8760000,11320000,6120000,11310000,1230000,3040000,4510000,5010000,3860000,1330000,2110000,1860000,1230000,3470000,610000,710000,2680000,410000,-60000,,,,,,,,
Perú,PER,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, Programa Regular de Asistencia Técnica: UNTA (US$ a precios actuales)",DT.NFL.UNTA.CD,,,,,,,,,,160000,200000,200000,200000,220000,340000,200000,290000,430000,810000,610000,220000,720000,610000,1060000,780000,900000,620000,1120000,1420000,720000,1180000,1790000,1820000,2320000,1690000,2580000,1720000,1860000,2140000,2670000,1950000,2090000,2190000,2540000,2380000,2240000,2250000,2090000,750000,,,,,,,,,,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, OOPS (US$ a precios actuales)",DT.NFL.UNRW.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Flujos oficiales netos de organismos de la ONU, Fondo para la Consolidacin de la Paz (US$ corrientes)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, FPNU (US$ a precios actuales)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,350000,,,1450000,1160000,580000,1080000,980000,610000,590000,1780000,1770000,1090000,1250000,780000,680000,1590000,2180000,2390000,2410000,3090000,2020000,2880000,1390000,1590000,6390000,1560000,1540000,1250000,1270000,1490000,1980000,2150000,2220000,1840000,2000000,1900000,1660000,1370000,740000,960000,
Perú,PER,"Flujos oficiales netos de organismos de Naciones Unidas, UNECE (US$ a precios actuales)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"PGP, AIF (RDP, US$ a precios actuales)",DT.AMT.MIDA.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Perú,PER,"PGP, BIRF (RDP, US$ a precios actuales)",DT.AMT.MIBR.CD,,,,,,,,,,,7667000,7264000,7673000,8635000,8790000,8577000,9476000,9673000,10796000,12127000,14847000,19806000,22338000,27980000,40192000,40011000,66293000,31133000,0,0,5000,94138000,93927000,573885000,79992000,86084000,79071000,65300000,64345000,89364000,92705000,113622000,162772000,163409000,188673000,209776000,218786000,241101000,230442000,245038000,257868000,278885000,342265000,724571000,191559000,144370000,205281000,1591873000,
Perú,PER,"Reembolsos del principal de la deuda externa, pública y con garantía pública (PGP) (RDP, US$ a precios actuales)",DT.AMT.DPPG.CD,,,,,,,,,,,103875147.7,124426749.6,137515863.3,314438365.4,330757397.3,264684265.5,264199171.5,406311194.2,445971368.3,501176067.6,969510669.2,1377638305,982130785.1,369433447.7,326786296.6,394745553.7,293143439.3,201508315.3,134119018.2,143944180,111957567.1,545222514.1,445659271.1,943258023.4,570398407.7,489303764.6,1177243997,1905137203,626759814,918152115.7,985838579.4,676437055,1984808379,1031152895,1205557818,3036576033,1149008110,5866428973,2617941296,1832636123,3489626422,892178219.7,1347786898,2845717402,1021314357,906792559.6,979733518.5,3745506633,
Perú,PER,"Reembolsos del principal de la deuda externa, privada no garantizada (PNG) (RDP, US$ a precios actuales)",DT.AMT.DPNG.CD,,,,,,,,,,,233100000,233900000,239200000,232300000,230200000,267300000,267300000,316700000,277400000,237900000,60000000,67000000,0,97000000,176000000,139000000,32000000,0,1000000,2000000,54000000,75472000,58000000,47000000,41000000,40000000,60000000,86000000,27000000,19172000,17479000,15832000,17253000,51837000,70806000,1156099000,381256000,882010000,646621000,388569000,569976000,1235877000,1639992000,2608793000,2381559000,2313309000,3539783000,5472526000,6935125270
Perú,PER,"Reembolsos del principal de la deuda externa, a largo plazo (RDP, US$ a precios actuales)",DT.AMT.DLXF.CD,,,,,,,,,,,336975147.7,358326749.6,376715863.3,546738365.4,560957397.3,531984265.5,531499171.5,723011194.2,723371368.3,739076067.6,1029510669,1444638305,982130785.1,466433447.7,502786296.6,533745553.7,325143439.3,201508315.3,135119018.2,145944180,165957567.1,620694514.1,503659271.1,990258023.4,611398407.7,529303764.6,1237243997,1991137203,653759814,937324115.7,1003317579,692269055,2002061379,1082989895,1276363818,4192675033,1530264110,6748438973,3264562296,2221205123,4059602422,2128055220,2987778898,5454510402,3402873357,3220101560,4519516519,9218032633,7452712982
Perú,PER,"Reembolsos del principal de la deuda externa, a largo plazo + FMI (RDP, US$ a precios actuales)",DT.AMT.DLTF.CD,,,,,,,,,,,363915147.7,381025205.4,413651377.3,603819750.2,577361884.3,531984265.5,531499171.5,723011194.2,723371368.3,817723303.3,1197410669,1503938305,1030630785,559973447.7,587586296.6,583785553.7,376163439.3,201596073.6,135155312.5,169572713.8,229115096.2,668842752.2,552526856.6,1630812585,611398407.7,529303764.6,1237243997,2064836456,799089678,1083790997,1144601481,845662697.2,2175397522,1195323327,1316007652,4232193878,1569624260,6768914664,3264562296,2221205123,4059602422,2128055220,2987778898,5454510402,3402873357,3220101560,4519516519,9218032633,
Perú,PER,"Recompras del FMI (reembolsos del principal [RDP], US$ a precios actuales)",DT.AMT.DIMF.CD,,,,,,,,,,,26940000,22698455.8,36935514,57081384.8,16404487,0,0,0,0,78647235.7,167900000,59300000,48500000,93540000,84800000,50040000,51020000,87758.3,36294.3,23628533.8,63157529.1,48148238.1,48867585.5,640554561.4,0,0,0,73699253.2,145329864,146466881.3,141283901.6,153393642.2,173336143,112333431.6,39643834.4,39518845,39360150.6,20475691,0,0,0,0,0,0,0,0,0,0,
Perú,PER,"PGP, bilateral en condiciones concesionarias (RDP, US$ a precios actuales)",DT.AMT.BLTC.CD,,,,,,,,,,,4210537.7,4724580.8,4968298.7,7853065.8,9100076.6,23300207.3,14898094.7,39478317.6,25113538.3,16046360.1,48018882.6,90670516.2,54082886.4,20644455.5,21773866.8,5356256,12991467.9,17440612.2,10345053.4,11005689.4,5480795.8,5694477.5,21731035,17956869.2,135253524.8,59475459.1,45872919.3,89636494.6,96107187.2,153236198,99913527.2,168835815,186306327.8,236969124.5,276356242.8,1305132463,252749132.7,568727231.2,263920995.3,273947847.9,1059159806,263487362.2,207166946.8,182999890.5,189735191.1,163157119.1,164694911.2,560399020.8,
Perú,PER,"PGP, bilateral (RDP, US$ a precios actuales)",DT.AMT.BLAT.CD,,,,,,,,,,,13518198.6,29733753.9,41026723.3,82376709.7,107475889.1,138470778,94415056.7,112173272.9,145600266.5,164651819.5,256818672.8,318258916.6,294796914.2,153444348.2,152139149.4,220095819.9,128826148,65862020,68903584.4,92949345.5,56870689.1,72356477.5,96802946,153848234.4,253257137.6,203154984.2,413800002.4,825381471.7,348019501.7,338340531.1,337537907.6,347649474.3,393222585.4,514545204.8,582726001.5,2364329125,430382243.4,2548474562,306917867.4,1166929857,1113103669,317839310.4,266419682.2,251110438.4,231648125.4,204483399.9,172464961.5,567941984.5,117430831.4
Perú,PER,"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Estados Unidos (US$ a precios actuales)",DC.DAC.USAL.CD,-10000000,-18000000,7000000,8000000,17000000,31990000,32700000,28350000,24290000,19000000,20000000,16000000,10000000,18000000,10000000,12000000,12000000,15000000,41000000,45000000,53000000,69000000,47000000,89000000,114000000,177000000,95000000,63000000,61000000,36000000,79000000,82000000,32000000,100000000,85000000,81000000,51000000,119000000,120960000,123980000,92340000,161630000,143620000,204360000,177910000,155190000,187260000,94080000,94000000,104390000,87030000,94630000,101890000,105260000,118680000,134590000,111640000,100770000,
